Second,Volt
-0.001488,5.12
-0.0014872,5.12
-0.0014864,5.12
-0.0014856,5.16
-0.0014848,5.12
-0.001484,5.12
-0.0014832,5.16
-0.0014824,5.16
-0.0014816,5.12
-0.0014808,5.16
-0.00148,5.12
-0.0014792,5.12
-0.0014784,5.16
-0.0014776,5.16
-0.0014768,5.16
-0.001476,5.12
-0.0014752,5.12
-0.0014744,5.12
-0.0014736,5.16
-0.0014728,5.16
-0.001472,5.12
-0.0014712,5.12
-0.0014704,5.16
-0.0014696,5.12
-0.0014688,5.12
-0.001468,5.12
-0.0014672,5.12
-0.0014664,5.16
-0.0014656,5.16
-0.0014648,5.08
-0.001464,5.12
-0.0014632,5.16
-0.0014624,5.12
-0.0014616,5.12
-0.0014608,5.12
-0.00146,5.08
-0.0014592,5.12
-0.0014584,5.32
-0.0014576,4.8
-0.0014568,5.32
-0.001456,5.12
-0.0014552,5.2
-0.0014544,5.2
-0.0014536,5.16
-0.0014528,5.12
-0.001452,5.2
-0.0014512,5.2
-0.0014504,5.16
-0.0014496,5.16
-0.0014488,5.2
-0.001448,5.16
-0.0014472,5.12
-0.0014464,5.16
-0.0014456,5.12
-0.0014448,5.12
-0.001444,5.16
-0.0014432,5.12
-0.0014424,5.08
-0.0014416,5.12
-0.0014408,5.12
-0.00144,5.08
-0.0014392,5.08
-0.0014384,5.12
-0.0014376,5.12
-0.0014368,5.12
-0.001436,5.12
-0.0014352,5.12
-0.0014344,5.08
-0.0014336,5.12
-0.0014328,5.12
-0.001432,5.16
-0.0014312,5.12
-0.0014304,5.12
-0.0014296,5.12
-0.0014288,5.12
-0.001428,5.04
-0.0014272,5.12
-0.0014264,5.08
-0.0014256,5.08
-0.0014248,5.08
-0.001424,5.04
-0.0014232,5.12
-0.0014224,5.08
-0.0014216,5.12
-0.0014208,5.12
-0.00142,5.08
-0.0014192,5.04
-0.0014184,5.12
-0.0014176,5.08
-0.0014168,5.08
-0.001416,5.12
-0.0014152,5.16
-0.0014144,5.12
-0.0014136,5.12
-0.0014128,5.16
-0.001412,5.16
-0.0014112,5.16
-0.0014104,5.16
-0.0014096,5.2
-0.0014088,5.2
-0.001408,5.2
-0.0014072,5.28
-0.0014064,5.2
-0.0014056,5.2
-0.0014048,5.2
-0.001404,5.24
-0.0014032,5.24
-0.0014024,5.2
-0.0014016,5.36
-0.0014008,5.2
-0.0014,5.2
-0.0013992,5.2
-0.0013984,5.16
-0.0013976,5.2
-0.0013968,5.2
-0.001396,5.16
-0.0013952,5.2
-0.0013944,5.16
-0.0013936,5.16
-0.0013928,5.16
-0.001392,5.16
-0.0013912,5.12
-0.0013904,5.16
-0.0013896,5.12
-0.0013888,5.12
-0.001388,5.12
-0.0013872,5.08
-0.0013864,5.12
-0.0013856,5.04
-0.0013848,5.04
-0.001384,5.12
-0.0013832,5.12
-0.0013824,5.04
-0.0013816,5.12
-0.0013808,5.12
-0.00138,5.04
-0.0013792,5.12
-0.0013784,5.12
-0.0013776,5.12
-0.0013768,5.08
-0.001376,5.12
-0.0013752,5.12
-0.0013744,5.08
-0.0013736,5.12
-0.0013728,5.16
-0.001372,5.12
-0.0013712,5.12
-0.0013704,5.12
-0.0013696,5.12
-0.0013688,5.12
-0.001368,5.12
-0.0013672,5.16
-0.0013664,5.12
-0.0013656,5.16
-0.0013648,5.16
-0.001364,5.16
-0.0013632,5.16
-0.0013624,5.16
-0.0013616,5.16
-0.0013608,5.32
-0.00136,5.08
-0.0013592,5.16
-0.0013584,5.2
-0.0013576,5.12
-0.0013568,5.16
-0.001356,5.12
-0.0013552,5.16
-0.0013544,5.16
-0.0013536,5.12
-0.0013528,5.16
-0.001352,5.2
-0.0013512,5.16
-0.0013504,5.12
-0.0013496,5.16
-0.0013488,5.12
-0.001348,5.12
-0.0013472,5.12
-0.0013464,5.12
-0.0013456,5.12
-0.0013448,5.12
-0.001344,5.12
-0.0013432,5.12
-0.0013424,5.12
-0.0013416,5.12
-0.0013408,5.12
-0.00134,5.08
-0.0013392,5.08
-0.0013384,5.12
-0.0013376,5.08
-0.0013368,5.12
-0.001336,5.08
-0.0013352,5.12
-0.0013344,5.16
-0.0013336,5.12
-0.0013328,5.16
-0.001332,5.12
-0.0013312,5.16
-0.0013304,5.08
-0.0013296,5.12
-0.0013288,5.12
-0.001328,5.16
-0.0013272,5.12
-0.0013264,5.16
-0.0013256,5.16
-0.0013248,5.16
-0.001324,5.08
-0.0013232,5.16
-0.0013224,5.16
-0.0013216,5.16
-0.0013208,5.12
-0.00132,5.16
-0.0013192,5.16
-0.0013184,5.16
-0.0013176,5.12
-0.0013168,5.12
-0.001316,5.16
-0.0013152,5.16
-0.0013144,5.12
-0.0013136,5.16
-0.0013128,5.2
-0.001312,5.16
-0.0013112,5.16
-0.0013104,5.2
-0.0013096,5.16
-0.0013088,5.2
-0.001308,5.12
-0.0013072,5.16
-0.0013064,5.16
-0.0013056,5.12
-0.0013048,5.2
-0.001304,5.16
-0.0013032,5.12
-0.0013024,5.12
-0.0013016,5.12
-0.0013008,5.16
-0.0013,5.08
-0.0012992,5.16
-0.0012984,5.12
-0.0012976,5.12
-0.0012968,5.12
-0.001296,5.12
-0.0012952,5.12
-0.0012944,5.08
-0.0012936,5.12
-0.0012928,5.12
-0.001292,5.08
-0.0012912,5.12
-0.0012904,5.12
-0.0012896,5.08
-0.0012888,5.12
-0.001288,5.08
-0.0012872,5.12
-0.0012864,5.08
-0.0012856,5.16
-0.0012848,5.12
-0.001284,5.12
-0.0012832,5.12
-0.0012824,5.16
-0.0012816,5.12
-0.0012808,5.12
-0.00128,5.16
-0.0012792,5.16
-0.0012784,5.16
-0.0012776,5.12
-0.0012768,5.16
-0.001276,5.16
-0.0012752,5.16
-0.0012744,5.12
-0.0012736,5.2
-0.0012728,5.16
-0.001272,5.12
-0.0012712,5.16
-0.0012704,5.12
-0.0012696,5.12
-0.0012688,5.2
-0.001268,5.12
-0.0012672,5.2
-0.0012664,5.12
-0.0012656,5.12
-0.0012648,5.12
-0.001264,5.16
-0.0012632,5.12
-0.0012624,5.08
-0.0012616,5.12
-0.0012608,5.08
-0.00126,5.12
-0.0012592,5.12
-0.0012584,5.16
-0.0012576,5.04
-0.0012568,5.16
-0.001256,5.12
-0.0012552,5.12
-0.0012544,5.08
-0.0012536,5.12
-0.0012528,5.12
-0.001252,5.12
-0.0012512,5.12
-0.0012504,5.16
-0.0012496,5.12
-0.0012488,5.12
-0.001248,5.2
-0.0012472,5.12
-0.0012464,5.16
-0.0012456,5.12
-0.0012448,5.12
-0.001244,5.12
-0.0012432,5.16
-0.0012424,5.12
-0.0012416,5.12
-0.0012408,5.12
-0.00124,5.12
-0.0012392,5.12
-0.0012384,5.16
-0.0012376,5.16
-0.0012368,5.16
-0.001236,5.2
-0.0012352,5.16
-0.0012344,5.16
-0.0012336,5.12
-0.0012328,5.12
-0.001232,5.12
-0.0012312,5.12
-0.0012304,5.16
-0.0012296,5.16
-0.0012288,5.16
-0.001228,5.16
-0.0012272,5.12
-0.0012264,5.16
-0.0012256,5.12
-0.0012248,5.12
-0.001224,5.16
-0.0012232,5.16
-0.0012224,5.12
-0.0012216,5.12
-0.0012208,5.16
-0.00122,5.12
-0.0012192,5.12
-0.0012184,5.16
-0.0012176,5.12
-0.0012168,5.12
-0.001216,5.12
-0.0012152,5.12
-0.0012144,5.12
-0.0012136,5.12
-0.0012128,5.12
-0.001212,5.12
-0.0012112,5.12
-0.0012104,5.12
-0.0012096,5.08
-0.0012088,5.12
-0.001208,5.12
-0.0012072,5.2
-0.0012064,5.16
-0.0012056,5.12
-0.0012048,5.12
-0.001204,5.12
-0.0012032,5.16
-0.0012024,5.12
-0.0012016,5.12
-0.0012008,5.12
-0.0012,5.08
-0.0011992,5.12
-0.0011984,5.12
-0.0011976,5.12
-0.0011968,5.12
-0.001196,5.16
-0.0011952,5.12
-0.0011944,5.16
-0.0011936,5.12
-0.0011928,5.16
-0.001192,5.08
-0.0011912,5.12
-0.0011904,5.12
-0.0011896,5.12
-0.0011888,5.16
-0.001188,5.12
-0.0011872,5.12
-0.0011864,5.12
-0.0011856,5.16
-0.0011848,5.16
-0.001184,5.16
-0.0011832,5.12
-0.0011824,5.12
-0.0011816,5.12
-0.0011808,5.12
-0.00118,5.12
-0.0011792,5.16
-0.0011784,5.12
-0.0011776,5.12
-0.0011768,5.16
-0.001176,5.16
-0.0011752,5.12
-0.0011744,5.16
-0.0011736,5.12
-0.0011728,5.12
-0.001172,5.12
-0.0011712,5.12
-0.0011704,5.12
-0.0011696,5.12
-0.0011688,5.12
-0.001168,5.12
-0.0011672,5.12
-0.0011664,5.24
-0.0011656,5.08
-0.0011648,5.12
-0.001164,5.08
-0.0011632,5.12
-0.0011624,5.12
-0.0011616,5.12
-0.0011608,5.16
-0.00116,5.16
-0.0011592,5.12
-0.0011584,5.12
-0.0011576,5.12
-0.0011568,5.12
-0.001156,5.08
-0.0011552,5.12
-0.0011544,5.16
-0.0011536,5.16
-0.0011528,5.12
-0.001152,5.12
-0.0011512,5.12
-0.0011504,5.12
-0.0011496,5.16
-0.0011488,5.16
-0.001148,5.16
-0.0011472,5.16
-0.0011464,5.12
-0.0011456,5.16
-0.0011448,5.2
-0.001144,5.16
-0.0011432,5.2
-0.0011424,5.12
-0.0011416,5.12
-0.0011408,5.12
-0.00114,5.12
-0.0011392,5.12
-0.0011384,5.12
-0.0011376,5.16
-0.0011368,5.12
-0.001136,5.12
-0.0011352,5.12
-0.0011344,5.12
-0.0011336,5.12
-0.0011328,5.12
-0.001132,5.16
-0.0011312,5.08
-0.0011304,5.12
-0.0011296,5.12
-0.0011288,5.12
-0.001128,5.16
-0.0011272,5.12
-0.0011264,5.12
-0.0011256,5.32
-0.0011248,5.08
-0.001124,5.16
-0.0011232,5.08
-0.0011224,5.12
-0.0011216,5.12
-0.0011208,5.12
-0.00112,5.12
-0.0011192,5.12
-0.0011184,5.12
-0.0011176,5.12
-0.0011168,5.12
-0.001116,5.12
-0.0011152,5.16
-0.0011144,5.12
-0.0011136,5.12
-0.0011128,5.12
-0.001112,5.12
-0.0011112,5.12
-0.0011104,5.16
-0.0011096,5.08
-0.0011088,5.16
-0.001108,5.12
-0.0011072,5.12
-0.0011064,5.12
-0.0011056,5.16
-0.0011048,5.08
-0.001104,5.12
-0.0011032,5.16
-0.0011024,5.12
-0.0011016,5.12
-0.0011008,5.12
-0.0011,5.16
-0.0010992,5.12
-0.0010984,5.12
-0.0010976,5.12
-0.0010968,5.12
-0.001096,5.12
-0.0010952,5.16
-0.0010944,5.12
-0.0010936,5.12
-0.0010928,5.16
-0.001092,5.16
-0.0010912,5.12
-0.0010904,5.16
-0.0010896,5.12
-0.0010888,5.16
-0.001088,5.12
-0.0010872,5.12
-0.0010864,5.16
-0.0010856,5.12
-0.0010848,5.12
-0.001084,5.12
-0.0010832,5.16
-0.0010824,5.12
-0.0010816,5.16
-0.0010808,5.16
-0.00108,5.08
-0.0010792,5.12
-0.0010784,5.12
-0.0010776,5.08
-0.0010768,5.12
-0.001076,5.12
-0.0010752,5.16
-0.0010744,5.04
-0.0010736,5.12
-0.0010728,5.08
-0.001072,5.12
-0.0010712,5.12
-0.0010704,5.08
-0.0010696,5.12
-0.0010688,5.12
-0.001068,5.12
-0.0010672,5.12
-0.0010664,5.16
-0.0010656,5.12
-0.0010648,5.04
-0.001064,5.16
-0.0010632,5.12
-0.0010624,5.12
-0.0010616,5.12
-0.0010608,5.12
-0.00106,5.12
-0.0010592,5.12
-0.0010584,5.12
-0.0010576,5.12
-0.0010568,5.12
-0.001056,5.12
-0.0010552,5.16
-0.0010544,5.16
-0.0010536,5.12
-0.0010528,5.12
-0.001052,5.16
-0.0010512,5.12
-0.0010504,5.12
-0.0010496,5.16
-0.0010488,5.12
-0.001048,5.12
-0.0010472,5.08
-0.0010464,5.12
-0.0010456,5.12
-0.0010448,5.12
-0.001044,5.12
-0.0010432,5.12
-0.0010424,5.12
-0.0010416,5.12
-0.0010408,5.12
-0.00104,5.12
-0.0010392,5.08
-0.0010384,5.12
-0.0010376,5.12
-0.0010368,5.12
-0.001036,5.12
-0.0010352,5.12
-0.0010344,5.16
-0.0010336,5.12
-0.0010328,5.16
-0.001032,5.12
-0.0010312,5.12
-0.0010304,5.12
-0.0010296,5.12
-0.0010288,5.12
-0.001028,5.12
-0.0010272,5.12
-0.0010264,5.12
-0.0010256,5.12
-0.0010248,5.12
-0.001024,5.16
-0.0010232,5.16
-0.0010224,5.12
-0.0010216,5.12
-0.0010208,5.12
-0.00102,5.12
-0.0010192,5.12
-0.0010184,5.08
-0.0010176,5.08
-0.0010168,5.16
-0.001016,5.12
-0.0010152,5.16
-0.0010144,5.12
-0.0010136,5.12
-0.0010128,5.16
-0.001012,5.12
-0.0010112,5.12
-0.0010104,5.12
-0.0010096,5.12
-0.0010088,5.12
-0.001008,5.12
-0.0010072,5.12
-0.0010064,5.12
-0.0010056,5.12
-0.0010048,5.12
-0.001004,5.12
-0.0010032,5.16
-0.0010024,5.08
-0.0010016,5.08
-0.0010008,5.16
-0.001,5.12
-0.0009992,5.12
-0.0009984,5.12
-0.0009976,5.12
-0.0009968,5.12
-0.000996,5.12
-0.0009952,5.12
-0.0009944,5.12
-0.0009936,5.12
-0.0009928,5.12
-0.000992,5.12
-0.0009912,5.12
-0.0009904,5.12
-0.0009896,5.08
-0.0009888,5.12
-0.000988,5.12
-0.0009872,5.12
-0.0009864,5.12
-0.0009856,5.12
-0.0009848,5.12
-0.000984,5.12
-0.0009832,5.12
-0.0009824,5.08
-0.0009816,5.12
-0.0009808,5.12
-0.00098,5.12
-0.0009792,5.12
-0.0009784,5.12
-0.0009776,5.12
-0.0009768,5.12
-0.000976,5.12
-0.0009752,5.08
-0.0009744,5.08
-0.0009736,5.12
-0.0009728,5.16
-0.000972,5.16
-0.0009712,5.08
-0.0009704,5.16
-0.0009696,5.12
-0.0009688,5.16
-0.000968,5.16
-0.0009672,5.12
-0.0009664,5.12
-0.0009656,5.12
-0.0009648,5.12
-0.000964,5.12
-0.0009632,5.12
-0.0009624,5.2
-0.0009616,5.12
-0.0009608,5.12
-0.00096,5.16
-0.0009592,5.12
-0.0009584,5.12
-0.0009576,5.12
-0.0009568,5.08
-0.000956,5.12
-0.0009552,5.12
-0.0009544,5.12
-0.0009536,5.12
-0.0009528,5.12
-0.000952,5.08
-0.0009512,5.16
-0.0009504,5.16
-0.0009496,5.16
-0.0009488,5.12
-0.000948,5.16
-0.0009472,5.12
-0.0009464,5.12
-0.0009456,5.12
-0.0009448,5.12
-0.000944,5.16
-0.0009432,5.12
-0.0009424,5.16
-0.0009416,5.12
-0.0009408,5.12
-0.00094,5.12
-0.0009392,5.12
-0.0009384,5.12
-0.0009376,5.12
-0.0009368,5.12
-0.000936,5.12
-0.0009352,5.16
-0.0009344,5.08
-0.0009336,5.12
-0.0009328,5.12
-0.000932,5.12
-0.0009312,5.12
-0.0009304,5.16
-0.0009296,5.12
-0.0009288,5.16
-0.000928,5.12
-0.0009272,5.12
-0.0009264,5.12
-0.0009256,5.12
-0.0009248,5.12
-0.000924,5.12
-0.0009232,5.12
-0.0009224,5.12
-0.0009216,5.12
-0.0009208,5.16
-0.00092,5.08
-0.0009192,5.12
-0.0009184,5.12
-0.0009176,5.12
-0.0009168,5.16
-0.000916,5.12
-0.0009152,5.12
-0.0009144,5.12
-0.0009136,5.12
-0.0009128,5.12
-0.000912,5.12
-0.0009112,5.16
-0.0009104,5.12
-0.0009096,5.12
-0.0009088,5.12
-0.000908,5.12
-0.0009072,5.12
-0.0009064,5.08
-0.0009056,5.12
-0.0009048,5.08
-0.000904,5.12
-0.0009032,5.08
-0.0009024,5.16
-0.0009016,5.08
-0.0009008,5.12
-0.0009,5.12
-0.0008992,5.12
-0.0008984,5.12
-0.0008976,5.12
-0.0008968,5.12
-0.000896,5.12
-0.0008952,5.12
-0.0008944,5.12
-0.0008936,5.12
-0.0008928,5.12
-0.000892,5.08
-0.0008912,5.08
-0.0008904,5.08
-0.0008896,5.16
-0.0008888,5.08
-0.000888,5.12
-0.0008872,5.16
-0.0008864,5.12
-0.0008856,5.08
-0.0008848,5.12
-0.000884,5.08
-0.0008832,5.04
-0.0008824,5.12
-0.0008816,5.12
-0.0008808,5.12
-0.00088,5.16
-0.0008792,5.12
-0.0008784,5.12
-0.0008776,5.16
-0.0008768,5.12
-0.000876,5.12
-0.0008752,5.12
-0.0008744,5.12
-0.0008736,5.12
-0.0008728,5.16
-0.000872,5.12
-0.0008712,5.12
-0.0008704,5.2
-0.0008696,5.08
-0.0008688,5.12
-0.000868,5.12
-0.0008672,5.16
-0.0008664,5.12
-0.0008656,5.12
-0.0008648,5.12
-0.000864,5.12
-0.0008632,5.16
-0.0008624,5.12
-0.0008616,5.12
-0.0008608,5.16
-0.00086,5.2
-0.0008592,5.12
-0.0008584,5.12
-0.0008576,5.12
-0.0008568,5.12
-0.000856,5.12
-0.0008552,5.12
-0.0008544,5.12
-0.0008536,5.16
-0.0008528,5.12
-0.000852,5.16
-0.0008512,5.16
-0.0008504,5.12
-0.0008496,5.12
-0.0008488,5.12
-0.000848,5.12
-0.0008472,5.12
-0.0008464,5.12
-0.0008456,5.12
-0.0008448,5.12
-0.000844,5.12
-0.0008432,5.12
-0.0008424,5.12
-0.0008416,5.12
-0.0008408,5.16
-0.00084,5.2
-0.0008392,5.08
-0.0008384,5.12
-0.0008376,5.12
-0.0008368,5.12
-0.000836,5.12
-0.0008352,5.12
-0.0008344,5.12
-0.0008336,5.12
-0.0008328,5.12
-0.000832,5.12
-0.0008312,5.16
-0.0008304,5.12
-0.0008296,5.16
-0.0008288,5.08
-0.000828,5.12
-0.0008272,5.12
-0.0008264,5.12
-0.0008256,5.16
-0.0008248,5.12
-0.000824,5.12
-0.0008232,5.12
-0.0008224,5.12
-0.0008216,5.12
-0.0008208,5.12
-0.00082,5.12
-0.0008192,5.16
-0.0008184,5.12
-0.0008176,5.12
-0.0008168,5.08
-0.000816,5.12
-0.0008152,5.16
-0.0008144,5.16
-0.0008136,5.12
-0.0008128,5.12
-0.000812,5.16
-0.0008112,5.12
-0.0008104,5.16
-0.0008096,5.12
-0.0008088,5.12
-0.000808,5.12
-0.0008072,5.12
-0.0008064,5.16
-0.0008056,5.12
-0.0008048,5.12
-0.000804,5.12
-0.0008032,5.12
-0.0008024,5.12
-0.0008016,5.12
-0.0008008,5.12
-0.0008,5.16
-0.0007992,5.32
-0.0007984,5.08
-0.0007976,5.16
-0.0007968,5.12
-0.000796,5.12
-0.0007952,5.12
-0.0007944,5.12
-0.0007936,5.12
-0.0007928,5.12
-0.000792,5.12
-0.0007912,5.12
-0.0007904,5.12
-0.0007896,5.12
-0.0007888,5.16
-0.000788,5.12
-0.0007872,5.12
-0.0007864,5.16
-0.0007856,5.12
-0.0007848,5.04
-0.000784,5.12
-0.0007832,5.12
-0.0007824,5.16
-0.0007816,5.12
-0.0007808,5.12
-0.00078,5.12
-0.0007792,5.12
-0.0007784,5.12
-0.0007776,5.16
-0.0007768,5.12
-0.000776,5.04
-0.0007752,5.12
-0.0007744,5.12
-0.0007736,5.12
-0.0007728,5.16
-0.000772,5.16
-0.0007712,5.12
-0.0007704,5.12
-0.0007696,5.12
-0.0007688,5.12
-0.000768,5.12
-0.0007672,5.12
-0.0007664,5.12
-0.0007656,5.12
-0.0007648,5.12
-0.000764,5.12
-0.0007632,5.12
-0.0007624,5.16
-0.0007616,5.12
-0.0007608,5.12
-0.00076,5.12
-0.0007592,5.28
-0.0007584,5.08
-0.0007576,5.16
-0.0007568,5.12
-0.000756,5.08
-0.0007552,5.12
-0.0007544,5.16
-0.0007536,5.12
-0.0007528,5.12
-0.000752,5.08
-0.0007512,5.12
-0.0007504,5.12
-0.0007496,5.12
-0.0007488,5.36
-0.000748,5.08
-0.0007472,5.12
-0.0007464,5.16
-0.0007456,5.12
-0.0007448,5.16
-0.000744,5.12
-0.0007432,5.12
-0.0007424,5.12
-0.0007416,5.12
-0.0007408,5.12
-0.00074,5.12
-0.0007392,5.08
-0.0007384,5.12
-0.0007376,5.16
-0.0007368,5.12
-0.000736,5.16
-0.0007352,5.08
-0.0007344,5.12
-0.0007336,5.12
-0.0007328,5.12
-0.000732,5.12
-0.0007312,5.12
-0.0007304,5.16
-0.0007296,5.12
-0.0007288,5.16
-0.000728,5.12
-0.0007272,5.16
-0.0007264,5.16
-0.0007256,5.12
-0.0007248,5.16
-0.000724,5.12
-0.0007232,5.12
-0.0007224,5.12
-0.0007216,5.16
-0.0007208,5.08
-0.00072,5.12
-0.0007192,5.12
-0.0007184,5.16
-0.0007176,5.08
-0.0007168,5.12
-0.000716,5.12
-0.0007152,5.12
-0.0007144,5.16
-0.0007136,5.16
-0.0007128,5.12
-0.000712,5.12
-0.0007112,5.12
-0.0007104,5.04
-0.0007096,5.12
-0.0007088,5.12
-0.000708,5.12
-0.0007072,5.12
-0.0007064,5.16
-0.0007056,5.12
-0.0007048,5.16
-0.000704,5.12
-0.0007032,5.12
-0.0007024,5.12
-0.0007016,5.12
-0.0007008,5.16
-0.0007,5.16
-0.0006992,5.12
-0.0006984,5.12
-0.0006976,5.12
-0.0006968,5.16
-0.000696,5.12
-0.0006952,5.12
-0.0006944,5.16
-0.0006936,5.12
-0.0006928,5.12
-0.000692,5.16
-0.0006912,5.08
-0.0006904,5.16
-0.0006896,5.08
-0.0006888,5.16
-0.000688,5.16
-0.0006872,5.32
-0.0006864,5.04
-0.0006856,5.12
-0.0006848,5.16
-0.000684,5.12
-0.0006832,5.12
-0.0006824,5.12
-0.0006816,5.12
-0.0006808,5.16
-0.00068,5.12
-0.0006792,5.12
-0.0006784,5.12
-0.0006776,5.12
-0.0006768,5.2
-0.000676,5.16
-0.0006752,5.16
-0.0006744,5.12
-0.0006736,5.12
-0.0006728,5.12
-0.000672,5.12
-0.0006712,5.08
-0.0006704,5.12
-0.0006696,5.12
-0.0006688,5.12
-0.000668,5.12
-0.0006672,5.12
-0.0006664,5.08
-0.0006656,5.16
-0.0006648,5.12
-0.000664,5.12
-0.0006632,5.12
-0.0006624,5.12
-0.0006616,5.12
-0.0006608,5.12
-0.00066,5.12
-0.0006592,5.12
-0.0006584,5.16
-0.0006576,5.12
-0.0006568,5.12
-0.000656,5.12
-0.0006552,5.12
-0.0006544,5.12
-0.0006536,5.12
-0.0006528,5.12
-0.000652,5.12
-0.0006512,5.08
-0.0006504,5.08
-0.0006496,5.16
-0.0006488,5.08
-0.000648,5.08
-0.0006472,5.12
-0.0006464,5.28
-0.0006456,5.08
-0.0006448,5.12
-0.000644,5.16
-0.0006432,5.12
-0.0006424,5.12
-0.0006416,5.12
-0.0006408,5.12
-0.00064,5.12
-0.0006392,5.12
-0.0006384,5.16
-0.0006376,5.12
-0.0006368,5.12
-0.000636,5.08
-0.0006352,5.16
-0.0006344,5.12
-0.0006336,5.12
-0.0006328,5.12
-0.000632,5.12
-0.0006312,5.2
-0.0006304,5.12
-0.0006296,5.16
-0.0006288,5.12
-0.000628,5.12
-0.0006272,5.16
-0.0006264,5.16
-0.0006256,5.12
-0.0006248,5.16
-0.000624,5.12
-0.0006232,5.12
-0.0006224,5.12
-0.0006216,5.16
-0.0006208,5.08
-0.00062,5.08
-0.0006192,5.12
-0.0006184,5.16
-0.0006176,5.12
-0.0006168,5.12
-0.000616,5.12
-0.0006152,5.12
-0.0006144,5.12
-0.0006136,5.12
-0.0006128,5.16
-0.000612,5.16
-0.0006112,5.12
-0.0006104,5.12
-0.0006096,5.16
-0.0006088,5.12
-0.000608,5.12
-0.0006072,5.16
-0.0006064,5.12
-0.0006056,5.16
-0.0006048,5.04
-0.000604,5.16
-0.0006032,5.12
-0.0006024,5.12
-0.0006016,5.12
-0.0006008,5.12
-0.0006,5.12
-0.0005992,5.12
-0.0005984,5.12
-0.0005976,5.12
-0.0005968,5.12
-0.000596,5.12
-0.0005952,5.32
-0.0005944,5.04
-0.0005936,5.12
-0.0005928,5.12
-0.000592,5.12
-0.0005912,5.12
-0.0005904,5.16
-0.0005896,5.12
-0.0005888,5.12
-0.000588,5.12
-0.0005872,5.12
-0.0005864,5.12
-0.0005856,5.12
-0.0005848,5.16
-0.000584,5.16
-0.0005832,5.12
-0.0005824,5.12
-0.0005816,5.16
-0.0005808,5.12
-0.00058,5.12
-0.0005792,5.12
-0.0005784,5.12
-0.0005776,5.12
-0.0005768,5.12
-0.000576,5.12
-0.0005752,5.16
-0.0005744,5.16
-0.0005736,5.12
-0.0005728,5.16
-0.000572,5.12
-0.0005712,5.16
-0.0005704,5.16
-0.0005696,5.12
-0.0005688,5.12
-0.000568,5.16
-0.0005672,5.04
-0.0005664,5.12
-0.0005656,5.12
-0.0005648,5.12
-0.000564,5.12
-0.0005632,5.12
-0.0005624,5.12
-0.0005616,5.12
-0.0005608,5.12
-0.00056,5.12
-0.0005592,5.12
-0.0005584,5.12
-0.0005576,5.12
-0.0005568,5.16
-0.000556,5.08
-0.0005552,5.12
-0.0005544,5.24
-0.0005536,5.04
-0.0005528,5.12
-0.000552,5.12
-0.0005512,5.12
-0.0005504,5.08
-0.0005496,5.08
-0.0005488,5.12
-0.000548,5.12
-0.0005472,5.12
-0.0005464,5.08
-0.0005456,5.16
-0.0005448,5.12
-0.000544,5.12
-0.0005432,5.12
-0.0005424,5.12
-0.0005416,5.12
-0.0005408,5.12
-0.00054,5.16
-0.0005392,5.12
-0.0005384,5.12
-0.0005376,5.12
-0.0005368,5.12
-0.000536,5.12
-0.0005352,5.12
-0.0005344,5.12
-0.0005336,5.16
-0.0005328,5.12
-0.000532,5.12
-0.0005312,5.12
-0.0005304,5.12
-0.0005296,5.08
-0.0005288,5.12
-0.000528,5.16
-0.0005272,5.12
-0.0005264,5.12
-0.0005256,5.16
-0.0005248,5.12
-0.000524,5.24
-0.0005232,5.08
-0.0005224,5.12
-0.0005216,5.12
-0.0005208,5.12
-0.00052,5.12
-0.0005192,5.12
-0.0005184,5.12
-0.0005176,5.08
-0.0005168,5.12
-0.000516,5.12
-0.0005152,5.12
-0.0005144,5.12
-0.0005136,5.12
-0.0005128,5.16
-0.000512,5.12
-0.0005112,5.12
-0.0005104,5.12
-0.0005096,5.12
-0.0005088,5.16
-0.000508,5.12
-0.0005072,5.16
-0.0005064,5.12
-0.0005056,5.12
-0.0005048,5.12
-0.000504,5.12
-0.0005032,5.12
-0.0005024,5.16
-0.0005016,5.12
-0.0005008,5.12
-0.0005,5.12
-0.0004992,5.12
-0.0004984,5.12
-0.0004976,5.08
-0.0004968,5.12
-0.000496,5.12
-0.0004952,5.16
-0.0004944,5.12
-0.0004936,5.12
-0.0004928,5.04
-0.000492,5.12
-0.0004912,5.12
-0.0004904,5.12
-0.0004896,5.12
-0.0004888,5.12
-0.000488,5.08
-0.0004872,5.08
-0.0004864,5.16
-0.0004856,5.08
-0.0004848,5.12
-0.000484,5.12
-0.0004832,5.16
-0.0004824,5.08
-0.0004816,5.12
-0.0004808,5.12
-0.00048,5.12
-0.0004792,5.12
-0.0004784,5.12
-0.0004776,5.12
-0.0004768,5.12
-0.000476,5.12
-0.0004752,5.12
-0.0004744,5.12
-0.0004736,5.08
-0.0004728,5.16
-0.000472,5.12
-0.0004712,5.12
-0.0004704,5.16
-0.0004696,5.12
-0.0004688,5.12
-0.000468,5.12
-0.0004672,5.12
-0.0004664,5.12
-0.0004656,5.12
-0.0004648,5.08
-0.000464,5.08
-0.0004632,5.12
-0.0004624,5.12
-0.0004616,5.12
-0.0004608,5.12
-0.00046,5.12
-0.0004592,5.12
-0.0004584,5.12
-0.0004576,5.12
-0.0004568,5.12
-0.000456,5.12
-0.0004552,5.12
-0.0004544,5.12
-0.0004536,5.12
-0.0004528,5.12
